set_num,name,year,theme,subtheme,pieces,minifigs,usretailprice,rating,reviewcount,agemin,agemax,outside_brand,baby,education,broad_theme
MS1034-1,Compass Sensor for Mindstorms NXT,2006,Mindstorms,NXT,1,NA,54.99,0,0,NA,,FALSE,FALSE,TRUE,Educational
3288-1,Packer,2007,Duplo,Bob the Builder,19,1,19.99,0,0,NA,,FALSE,TRUE,FALSE,Baby
3289-1,Muck & Roley in the Sunflower Factory,2007,Duplo,Bob the Builder,37,1,29.99,0,0,NA,,FALSE,TRUE,FALSE,Baby
3352-1,Salty the Dockyard Diesel,2007,Duplo,Thomas the Tank Engine,8,NA,12.99,0,0,NA,,FALSE,TRUE,FALSE,Baby
3353-1,Spencer and Sir Topham Hatt,2007,Duplo,Thomas the Tank Engine,45,1,29.99,0,0,NA,,FALSE,TRUE,FALSE,Baby
3354-1,Gordon's Express,2007,Duplo,Thomas the Tank Engine,13,NA,19.99,3,1,NA,,FALSE,TRUE,FALSE,Baby
4825-1,Princess and Horse,2007,Duplo,Princess Castle,8,1,9.99,0,0,3,6,FALSE,TRUE,FALSE,Baby
4826-1,Princess and Pony Picnic,2007,Duplo,Princess Castle,19,1,19.99,0,0,3,6,FALSE,TRUE,FALSE,Baby
4828-1,Princess Royal Stables,2007,Duplo,Princess Castle,49,2,39.99,0,0,3,6,FALSE,TRUE,FALSE,Baby
4861-1,Police Boat,2007,Duplo,LEGO Ville,27,3,24.99,5,1,2,5,FALSE,TRUE,FALSE,Baby
4915-1,Mini Construction,2007,Creator,,68,NA,4.99,4.33333333333333,9,NA,,FALSE,FALSE,FALSE,Other
4916-1,Mini Animals,2007,Creator,,77,NA,4.99,3.85714285714286,7,6,12,FALSE,FALSE,FALSE,Other
4917-1,Mini Robots,2007,Creator,,77,NA,4.99,4.16666666666667,6,6,12,FALSE,FALSE,FALSE,Other
4918-1,Mini Flyers,2007,Creator,,76,NA,4.99,4.25,8,6,12,FALSE,FALSE,FALSE,Other
4939-1,Cool Cars,2007,Creator,,206,NA,12.99,4.46666666666667,15,NA,,FALSE,FALSE,FALSE,Other
4953-1,Fast Flyers,2007,Creator,,312,NA,19.99,4.5,12,NA,,FALSE,FALSE,FALSE,Other
4954-1,Model Town House,2007,Creator,,1174,NA,69.99,4.28571428571429,14,8,12,FALSE,FALSE,FALSE,Other
4955-1,Big Rig,2007,Creator,,550,NA,30,4.25,4,7,12,FALSE,FALSE,FALSE,Other
4956-1,House,2007,Creator,,731,NA,49.99,4.46666666666667,15,7,12,FALSE,FALSE,FALSE,Other
4957-1,Ferris Wheel,2007,Creator,,1063,NA,69.99,4.6,5,8,12,FALSE,FALSE,FALSE,Other
4958-1,Monster Dino,2007,Creator,,792,NA,89.99,4.75,4,NA,,FALSE,FALSE,FALSE,Other
4972-1,Animals,2007,Duplo,LEGO Ville,13,1,12.99,5,1,NA,,FALSE,TRUE,FALSE,Baby
4973-1,Harvester,2007,Duplo,LEGO Ville,11,1,24.99,5,1,NA,,FALSE,TRUE,FALSE,Baby
4974-1,Horse Stables,2007,Duplo,LEGO Ville,36,2,39.99,5,1,NA,,FALSE,TRUE,FALSE,Baby
4975-1,Farm,2007,Duplo,LEGO Ville,42,2,49.99,5,1,NA,,FALSE,TRUE,FALSE,Baby
4976-1,Cement Mixer,2007,Duplo,LEGO Ville,11,1,16.99,0,0,NA,,FALSE,TRUE,FALSE,Baby
4977-1,Fire Truck,2007,Duplo,LEGO Ville,26,2,29.99,0,0,NA,,FALSE,TRUE,FALSE,Baby
4978-1,Road Sweeper,2007,Duplo,LEGO Ville,11,1,14.99,0,0,NA,,FALSE,TRUE,FALSE,Baby
4979-1,Ambulance,2007,Duplo,LEGO Ville,6,1,14.99,3,1,NA,,FALSE,TRUE,FALSE,Baby
4981-1,The Chum Bucket,2007,SpongeBob SquarePants,,337,3,34.99,4.66666666666667,3,7,12,TRUE,FALSE,FALSE,Outside brand
4982-1,Mrs. Puff's Boating School,2007,SpongeBob SquarePants,,393,3,49.99,4.33333333333333,3,NA,,TRUE,FALSE,FALSE,Outside brand
4986-1,Digger,2007,Duplo,LEGO Ville,19,1,22.99,5,1,NA,,FALSE,TRUE,FALSE,Baby
4987-1,Gravel Pit,2007,Duplo,LEGO Ville,40,2,39.99,0,0,NA,,FALSE,TRUE,FALSE,Baby
4988-1,Construction Site,2007,Duplo,LEGO Ville,84,3,59.99,0,0,NA,,FALSE,TRUE,FALSE,Baby
5378-1,Hogwarts Castle,2007,Harry Potter,Order of the Phoenix,943,9,89.99,4.1,10,7,12,TRUE,FALSE,FALSE,Outside brand
5419-1,Build a Farm,2007,Duplo,,107,1,29.99,0,0,NA,,FALSE,TRUE,FALSE,Baby
5515-1,Fun Building with LEGO Bricks,2007,Make and Create,,240,NA,11.99,0,0,NA,,FALSE,FALSE,FALSE,Other
7009-1,The Final Joust,2007,Castle,Fantasy Era,62,2,7.99,4.56,25,NA,,FALSE,FALSE,FALSE,Other
7029-1,Skeleton Ship Attack,2007,Castle,Fantasy Era,628,7,69.99,4.71428571428571,7,NA,,FALSE,FALSE,FALSE,Other
7090-1,Crossbow Attack,2007,Castle,Fantasy Era,54,3,5.99,4.46153846153846,26,NA,,FALSE,FALSE,FALSE,Other
7092-1,Skeletons' Prison Carriage,2007,Castle,Fantasy Era,193,5,19.99,4.90909090909091,11,NA,,FALSE,FALSE,FALSE,Other
7093-1,Skeleton Tower,2007,Castle,Fantasy Era,398,5,49.99,4.66666666666667,15,7,12,FALSE,FALSE,FALSE,Other
7094-1,King's Castle Siege,2007,Castle,Fantasy Era,973,10,99.99,4.78260869565217,23,NA,,FALSE,FALSE,FALSE,Other
7580-1,The Skating Princess,2007,Belville,Fairytales,26,1,9.99,0,0,NA,,FALSE,FALSE,FALSE,Other
7581-1,Winter Royal Stables,2007,Belville,Fairytales,86,2,49.99,0,0,NA,,FALSE,FALSE,FALSE,Other
7582-1,Royal Summer Palace,2007,Belville,Fairytales,167,3,59.99,0,0,NA,,FALSE,FALSE,FALSE,Other
7654-1,Droids Battle Pack,2007,Star Wars,Episode III,102,7,9.99,4.49180327868852,61,NA,,TRUE,FALSE,FALSE,Outside brand
7655-1,Clone Troopers Battle Pack,2007,Star Wars,Episode III,58,4,9.99,4.44444444444444,72,NA,,TRUE,FALSE,FALSE,Outside brand
7656-1,General Grievous Starfighter,2007,Star Wars,Episode III,232,1,19.99,4.3421052631579,38,NA,,TRUE,FALSE,FALSE,Outside brand
7657-1,AT-ST,2007,Star Wars,Episode VI,244,1,19.99,4.06976744186046,43,NA,,TRUE,FALSE,FALSE,Outside brand
7658-1,Y-wing Fighter,2007,Star Wars,Episode IV,454,2,39.99,4.48484848484848,33,NA,,TRUE,FALSE,FALSE,Outside brand
7659-1,Imperial Landing Craft,2007,Star Wars,Episode IV,471,5,49.99,4.58974358974359,39,NA,,TRUE,FALSE,FALSE,Outside brand
7661-1,Jedi Starfighter with Hyperdrive Booster Ring,2007,Star Wars,Episode III,575,2,49.99,4.59090909090909,22,NA,,TRUE,FALSE,FALSE,Outside brand
7662-1,Trade Federation MTT,2007,Star Wars,Episode I,1330,21,99.99,4.90384615384615,52,NA,,TRUE,FALSE,FALSE,Outside brand
7663-1,Sith Infiltrator,2007,Star Wars,Episode I,310,1,29.99,4.21739130434783,23,NA,,TRUE,FALSE,FALSE,Outside brand
7664-1,TIE Crawler,2007,Star Wars,Legends,548,2,49.99,3.55555555555556,18,NA,,TRUE,FALSE,FALSE,Outside brand
7690-1,MB-01 Eagle Command Base,2007,Space,Mars Mission,760,8,89.99,4.375,16,NA,,FALSE,FALSE,FALSE,Other
7693-1,ETX Alien Strike,2007,Space,Mars Mission,246,3,19.99,4.42857142857143,21,NA,,FALSE,FALSE,FALSE,Other
7697-1,MT-51 Claw-Tank Ambush,2007,Space,Mars Mission,374,3,29.99,4.35714285714286,14,NA,,FALSE,FALSE,FALSE,Other
7721-1,Combat Crawler X2,2007,Exo-Force,Golden City,581,3,49.99,3.8,5,NA,,FALSE,FALSE,FALSE,Other
7770-1,Deep Sea Treasure Hunter,2007,Aqua Raiders,,75,1,4.99,4.61904761904762,21,NA,,FALSE,FALSE,FALSE,Other
7771-1,Angler Ambush,2007,Aqua Raiders,,130,2,9.99,4.53846153846154,13,NA,,FALSE,FALSE,FALSE,Other
7772-1,Lobster Strike,2007,Aqua Raiders,,223,2,19.99,3.83333333333333,12,NA,,FALSE,FALSE,FALSE,Other
7773-1,Tiger Shark Attack,2007,Aqua Raiders,,339,2,29.99,4.57142857142857,7,NA,,FALSE,FALSE,FALSE,Other
7774-1,Crab Crusher,2007,Aqua Raiders,,590,3,49.99,4.125,8,NA,,FALSE,FALSE,FALSE,Other
7775-1,Aquabase Invasion,2007,Aqua Raiders,,840,5,69.99,4.88888888888889,9,NA,,FALSE,FALSE,FALSE,Other
7776-1,The Shipwreck,2007,Aqua Raiders,,241,3,24.99,4.44444444444444,9,NA,,FALSE,FALSE,FALSE,Other
7787-1,The Bat-Tank: The Riddler and Bane's Hideout,2007,Batman,,645,3,49.99,4,9,NA,,TRUE,FALSE,FALSE,Outside brand
7906-1,Fireboat,2007,City,Fire,187,3,34.99,3.625,8,NA,,FALSE,FALSE,FALSE,Other
7942-1,Off-Road Fire Rescue,2007,City,Fire,131,1,9.99,4.22727272727273,22,NA,,FALSE,FALSE,FALSE,Other
7944-1,Fire Hovercraft,2007,City,Fire,274,3,29.99,3.8,5,NA,,FALSE,FALSE,FALSE,Other
7945-1,Fire Station,2007,City,Fire,600,4,59.99,4.55555555555556,18,NA,,FALSE,FALSE,FALSE,Other
7990-1,Cement Mixer,2007,City,Traffic,213,1,14.99,4.63157894736842,19,NA,,FALSE,FALSE,FALSE,Other
7992-1,Container Stacker,2007,City,Harbour,218,1,19.99,3.75,8,NA,,FALSE,FALSE,FALSE,Other
7993-1,Service Station,2007,City,Traffic,402,3,39.99,4.6,10,NA,,FALSE,FALSE,FALSE,Other
7997-1,Train Station,2007,City,Trains,387,5,44.99,4.28571428571429,7,NA,,FALSE,FALSE,FALSE,Other
7998-1,Heavy Hauler,2007,City,Traffic,332,1,34.99,4.46153846153846,13,NA,,FALSE,FALSE,FALSE,Other
8100-1,Cyclone Defender,2007,Exo-Force,Golden City,92,1,7.99,3.8,20,NA,,FALSE,FALSE,FALSE,Other
8101-1,Claw Crusher,2007,Exo-Force,Golden City,99,1,7.99,4.46153846153846,13,NA,,FALSE,FALSE,FALSE,Other
8102-1,Blade Titan,2007,Exo-Force,Golden City,162,1,14.99,4.3,10,NA,,FALSE,FALSE,FALSE,Other
8103-1,Sky Guardian,2007,Exo-Force,Golden City,144,1,14.99,4.28571428571429,7,NA,,FALSE,FALSE,FALSE,Other
8104-1,Shadow Crawler,2007,Exo-Force,Golden City,161,2,14.99,4.30769230769231,13,NA,,FALSE,FALSE,FALSE,Other
8105-1,Iron Condor,2007,Exo-Force,Golden City,141,1,14.99,4.16666666666667,12,NA,,FALSE,FALSE,FALSE,Other
8106-1,Aero Booster,2007,Exo-Force,Golden City,312,1,29.99,4.57142857142857,7,NA,,FALSE,FALSE,FALSE,Other
8107-1,Fight for the Golden Tower,2007,Exo-Force,Golden City,571,2,49.99,4,8,NA,,FALSE,FALSE,FALSE,Other
8108-1,Mobile Devastator,2007,Exo-Force,Golden City,1009,13,89.99,4,3,NA,,FALSE,FALSE,FALSE,Other
8130-1,Terrain Crusher,2007,Racers,Tiny Turbos,44,NA,4.99,4,4,6,10,FALSE,FALSE,FALSE,Other
8131-1,Raceway Rider,2007,Racers,Tiny Turbos,51,NA,4.99,3.66666666666667,3,NA,,FALSE,FALSE,FALSE,Other
8132-1,Night Driver,2007,Racers,Tiny Turbos,41,NA,4.99,4,5,6,12,FALSE,FALSE,FALSE,Other
8134-1,Night Crusher,2007,Racers,Tiny Turbos,265,NA,19.99,4.4,5,7,12,FALSE,FALSE,FALSE,Other
8135-1,Bridge Chase,2007,Racers,Tiny Turbos,542,NA,39.99,5,1,7,12,FALSE,FALSE,FALSE,Other
8136-1,Fire Crusher,2007,Racers,Power Racers,65,NA,10,5,1,7,12,FALSE,FALSE,FALSE,Other
8137-1,Booster Beast,2007,Racers,Power Racers,70,NA,9.99,5,1,NA,,FALSE,FALSE,FALSE,Other
8138-1,Phantom Crasher,2007,Racers,Power Racers,85,NA,10,0,0,7,12,FALSE,FALSE,FALSE,Other
8139-1,Night Blazer,2007,Racers,Power Racers,66,NA,9.99,4,2,7,12,FALSE,FALSE,FALSE,Other
8140-1,Tow Trasher,2007,Racers,Power Racers,182,NA,19.99,3.5,2,8,12,FALSE,FALSE,FALSE,Other
8141-1,Off Road Power,2007,Racers,Power Racers,201,NA,19.99,4.5,2,8,12,FALSE,FALSE,FALSE,Other
8145-1,Ferrari 599 GTB Fiorano 1:10,2007,Racers,Ferrari,1327,NA,109.99,3.4,5,NA,,FALSE,FALSE,FALSE,Other
8146-1,Nitro Muscle,2007,Racers,Power Racers,598,NA,49.99,3.66666666666667,3,NA,,FALSE,FALSE,FALSE,Other
8147-1,Bullet Run,2007,Racers,Tiny Turbos,796,NA,49.99,4.8,5,NA,,FALSE,FALSE,FALSE,Other
8270-1,Rough Terrain Crane,2007,Technic,,106,NA,9.99,3.66666666666667,6,NA,,FALSE,FALSE,FALSE,Other
8271-1,Wheel Loader,2007,Technic,,200,NA,19.99,3.875,8,NA,,FALSE,FALSE,FALSE,Other
8272-1,Snowmobile,2007,Technic,,331,NA,29.99,4,10,NA,,FALSE,FALSE,FALSE,Other
8273-1,Off Road Truck,2007,Technic,,805,NA,49.99,4.6,5,NA,,FALSE,FALSE,FALSE,Other
8274-1,Combine Harvester,2007,Technic,,1025,NA,69.99,4,3,NA,,FALSE,FALSE,FALSE,Other
8275-1,Motorized Bulldozer,2007,Technic,,1384,NA,149.99,4.86666666666667,15,11,16,FALSE,FALSE,FALSE,Other
8916-1,Takadox,2007,Bionicle,Barraki,62,NA,9.99,4.38461538461538,13,NA,,FALSE,FALSE,FALSE,Other
8917-1,Kalmah,2007,Bionicle,Barraki,53,NA,9.99,4.21428571428571,14,NA,,FALSE,FALSE,FALSE,Other
8918-1,Carapar,2007,Bionicle,Barraki,50,NA,9.99,4.28571428571429,7,NA,,FALSE,FALSE,FALSE,Other
8919-1,Mantax,2007,Bionicle,Barraki,58,NA,9.99,4.2,10,NA,,FALSE,FALSE,FALSE,Other
8920-1,Ehlek,2007,Bionicle,Barraki,54,NA,9.99,3.94444444444444,18,NA,,FALSE,FALSE,FALSE,Other
8921-1,Pridak,2007,Bionicle,Barraki,47,NA,9.99,3.5,10,NA,,FALSE,FALSE,FALSE,Other
8922-1,Gadunka,2007,Bionicle,Warriors,176,NA,19.99,4.27272727272727,11,NA,,FALSE,FALSE,FALSE,Other
8923-1,Hydraxon,2007,Bionicle,Warriors,165,NA,19.99,4.69230769230769,13,NA,,FALSE,FALSE,FALSE,Other
8924-1,Maxilos and Spinax,2007,Bionicle,Warriors,256,NA,29.99,4.84615384615385,13,NA,,FALSE,FALSE,FALSE,Other
8929-1,Defilak,2007,Bionicle,Matoran,37,NA,4.99,4.45454545454545,11,NA,,FALSE,FALSE,FALSE,Other
8930-1,Dekar,2007,Bionicle,Matoran,37,NA,4.99,4.55555555555556,9,NA,,FALSE,FALSE,FALSE,Other
8931-1,Thulox,2007,Bionicle,Matoran,39,NA,5,3.83333333333333,6,NA,,FALSE,FALSE,FALSE,Other
8932-1,Morak,2007,Bionicle,Matoran,40,NA,4.99,4.42857142857143,7,NA,,FALSE,FALSE,FALSE,Other
8934-1,Squid Ammo,2007,Bionicle,Accessories,7,NA,1.99,2.6,5,NA,,FALSE,FALSE,FALSE,Other
8935-1,Nocturn,2007,Bionicle,Warriors,116,NA,14.99,4.5,6,NA,,FALSE,FALSE,FALSE,Other
8939-1,Lesovikk,2007,Bionicle,Warriors,149,NA,19.99,4.25,4,NA,,FALSE,FALSE,FALSE,Other
8940-1,Karzahni,2007,Bionicle,Warriors,373,NA,39.99,4.5,8,NA,,FALSE,FALSE,FALSE,Other
9241-1,Wheels Set,2007,Education,,360,NA,39.99,0,0,NA,,FALSE,FALSE,TRUE,Educational
10182-1,Cafe Corner,2007,Creator Expert,Modular Buildings,2056,3,139.99,4.69230769230769,26,NA,,FALSE,FALSE,FALSE,Other
10190-1,Market Street,2007,Creator Expert,Modular Buildings,1248,3,89.99,4.66666666666667,9,NA,,FALSE,FALSE,FALSE,Other
4524081-1,Mindstorms NXT CD,2007,Mindstorms,NXT,1,NA,19.99,0,0,NA,,FALSE,FALSE,TRUE,Educational
MS1040-1,Accelerometer Sensor for Mindstorms NXT,2007,Mindstorms,NXT,1,NA,54.99,0,0,NA,,FALSE,FALSE,TRUE,Educational
3830-1,The Bikini Bottom Express,2008,SpongeBob SquarePants,,210,3,19.99,4.36363636363636,11,NA,,TRUE,FALSE,FALSE,Outside brand
3831-1,Rocket Ride,2008,SpongeBob SquarePants,,279,3,29.99,4.16666666666667,6,NA,,TRUE,FALSE,FALSE,Outside brand
3832-1,The Emergency Room,2008,SpongeBob SquarePants,,236,3,29.99,3.8,5,NA,,TRUE,FALSE,FALSE,Outside brand
4210-1,Coast Guard Platform,2008,City,Coast Guard,469,4,49.99,4.625,8,NA,,FALSE,FALSE,FALSE,Other
4837-1,Mini Trains,2008,Creator,,73,NA,4.99,4.6,10,NA,,FALSE,FALSE,FALSE,Other
4838-1,Mini Vehicles,2008,Creator,,79,NA,4.99,4.4,5,NA,,FALSE,FALSE,FALSE,Other
4862-1,Ambush,2008,Duplo,Castle,15,2,16.99,0,0,NA,,FALSE,TRUE,FALSE,Baby
4864-1,Castle,2008,Duplo,Castle,115,3,79.99,3,1,NA,,FALSE,TRUE,FALSE,Baby
4993-1,Cool Convertible,2008,Creator,,648,NA,49.99,4.66666666666667,6,NA,,FALSE,FALSE,FALSE,Other
4994-1,Fierce Creatures,2008,Creator,,193,NA,12.99,4.25,4,NA,,FALSE,FALSE,FALSE,Other
4995-1,Cargo Copter,2008,Creator,,272,NA,19.99,4.42857142857143,7,NA,,FALSE,FALSE,FALSE,Other
4996-1,Beach House,2008,Creator,,522,NA,34.99,4.6969696969697,33,NA,,FALSE,FALSE,FALSE,Other
4997-1,Transport Ferry,2008,Creator,,1279,NA,69.99,5,13,NA,,FALSE,FALSE,FALSE,Other
4998-1,Stegosaurus,2008,Creator,,731,NA,49.99,4.33333333333333,3,NA,,FALSE,FALSE,FALSE,Other
5543-1,Percy at the Sheds,2008,Duplo,Thomas the Tank Engine,34,NA,19.99,0,0,NA,,FALSE,TRUE,FALSE,Baby
5544-1,Thomas Starter Set,2008,Duplo,Thomas the Tank Engine,82,1,49.99,4,1,NA,,FALSE,TRUE,FALSE,Baby
5575-1,Basic Bricks - Medium,2008,Duplo,,45,NA,14.99,0,0,NA,,FALSE,TRUE,FALSE,Baby
5577-1,Basic Bricks - Large,2008,Duplo,,65,NA,16.99,0,0,NA,,FALSE,TRUE,FALSE,Baby
5583-1,Fun with Wheels,2008,Duplo,,78,NA,29.99,0,0,NA,,FALSE,TRUE,FALSE,Baby
5584-1,Fun with Wheels,2008,Bricks and More,,650,NA,29.99,0,0,NA,,FALSE,FALSE,FALSE,Other
5585-1,Pink Brick Box,2008,Bricks and More,,216,NA,19.99,3.6,5,NA,,FALSE,FALSE,FALSE,Other
5593-1,Circus,2008,Duplo,LEGO Ville,61,3,49.99,0,0,NA,,FALSE,TRUE,FALSE,Baby
5596-1,Dino Birthday,2008,Duplo,Dino,9,NA,12.99,5,1,NA,,FALSE,TRUE,FALSE,Baby
5597-1,Dino Trap,2008,Duplo,Dino,28,1,24.99,4,1,NA,,FALSE,TRUE,FALSE,Baby
5598-1,Dino Valley,2008,Duplo,Dino,52,3,49.99,5,1,NA,,FALSE,TRUE,FALSE,Baby
5601-1,Fire Station,2008,Duplo,LEGO Ville,72,3,59.99,4,1,NA,,FALSE,TRUE,FALSE,Baby
5602-1,Police Station,2008,Duplo,LEGO Ville,28,2,39.99,4,1,NA,,FALSE,TRUE,FALSE,Baby
5605-1,Tanker Truck,2008,Duplo,LEGO Ville,17,1,24.99,3,1,NA,,FALSE,TRUE,FALSE,Baby
5606-1,My First Train,2008,Duplo,LEGO Ville,10,1,16.99,0,0,NA,,FALSE,TRUE,FALSE,Baby
5607-1,Track Repair Train,2008,Duplo,LEGO Ville,16,1,16.99,0,0,NA,,FALSE,TRUE,FALSE,Baby
5608-1,Train Starter Set,2008,Duplo,LEGO Ville,64,3,59.99,0,0,NA,,FALSE,TRUE,FALSE,Baby
5609-1,Deluxe Train Set,2008,Duplo,LEGO Ville,116,3,119.99,0,0,NA,,FALSE,TRUE,FALSE,Baby
5610-1,Builder,2008,City,Construction,23,1,3.49,4.13333333333333,15,NA,,FALSE,FALSE,FALSE,Other
5611-1,Public Works,2008,City,Traffic,31,1,3.49,4.5,12,NA,,FALSE,FALSE,FALSE,Other
5612-1,Police Officer,2008,City,Police,21,1,3.49,4.4,20,NA,,FALSE,FALSE,FALSE,Other
5613-1,Firefighter,2008,City,Fire,25,1,3.49,4.41666666666667,12,NA,,FALSE,FALSE,FALSE,Other
5615-1,The Knight,2008,Castle,Fantasy Era,21,1,3.49,4.36,25,NA,,FALSE,FALSE,FALSE,Other
5616-1,Mini Robot,2008,Space,Mars Mission,24,2,3.49,4.41176470588235,17,NA,,FALSE,FALSE,FALSE,Other
5618-1,Troll Warrior,2008,Castle,Fantasy Era,19,1,3.49,4.27272727272727,11,NA,,FALSE,FALSE,FALSE,Other
5619-1,Crystal Hawk,2008,Space,Mars Mission,26,1,3.49,3.81818181818182,11,NA,,FALSE,FALSE,FALSE,Other
5620-1,Street Cleaner,2008,City,Construction,22,1,3.49,4.4375,16,NA,,FALSE,FALSE,FALSE,Other
5621-1,Coast Guard Kayak,2008,City,Coast Guard,21,1,3.49,4.33333333333333,12,NA,,FALSE,FALSE,FALSE,Other
6117-1,Doors and Windows,2008,Bricks and More,,100,NA,12.99,4.2,5,NA,,FALSE,FALSE,FALSE,Other
6187-1,Road Construction Set,2008,Bricks and More,,300,1,19.99,4.4,5,NA,,FALSE,FALSE,FALSE,Other
7037-1,Tower Raid,2008,Castle,Fantasy Era,364,5,29.99,4.61111111111111,18,NA,,FALSE,FALSE,FALSE,Other
7038-1,Troll Assault Wagon,2008,Castle,Fantasy Era,161,4,19.99,4.30769230769231,13,NA,,FALSE,FALSE,FALSE,Other
7040-1,Dwarves' Mine Defender,2008,Castle,Fantasy Era,86,3,9.99,3.85714285714286,21,NA,,FALSE,FALSE,FALSE,Other
7041-1,Troll Battle Wheel,2008,Castle,Fantasy Era,508,6,39.99,4.44444444444444,9,NA,,FALSE,FALSE,FALSE,Other
7048-1,Troll Warship,2008,Castle,Fantasy Era,493,9,79.99,4.66666666666667,9,NA,,FALSE,FALSE,FALSE,Other
7583-1,Playful Puppy,2008,Belville,,83,NA,12.99,4.5,2,NA,,FALSE,FALSE,FALSE,Other
7586-1,Sunshine Home,2008,Belville,,450,3,79.99,0,0,NA,,FALSE,FALSE,FALSE,Other
7622-1,Race for the Stolen Treasure,2008,Indiana Jones,Raiders of the Lost Ark,272,4,29.99,4.76363636363636,55,NA,,TRUE,FALSE,FALSE,Outside brand
7623-1,Temple Escape,2008,Indiana Jones,Raiders of the Lost Ark,552,6,59.99,4.61538461538462,26,8,14,TRUE,FALSE,FALSE,Outside brand
7624-1,Jungle Duel,2008,Indiana Jones,Kingdom of the Crystal Skull,90,3,9.99,4.29545454545455,44,NA,,TRUE,FALSE,FALSE,Outside brand
7625-1,River Chase,2008,Indiana Jones,Kingdom of the Crystal Skull,234,4,19.99,4.51724137931034,29,NA,,TRUE,FALSE,FALSE,Outside brand
7626-1,Jungle Cutter,2008,Indiana Jones,Kingdom of the Crystal Skull,511,4,39.99,4.71428571428571,28,NA,,TRUE,FALSE,FALSE,Outside brand
7627-1,Temple of the Crystal Skull,2008,Indiana Jones,Kingdom of the Crystal Skull,929,10,79.99,4.78947368421053,19,NA,,TRUE,FALSE,FALSE,Outside brand
7628-1,Peril in Peru,2008,Indiana Jones,Kingdom of the Crystal Skull,625,6,49.99,4.72727272727273,11,NA,,TRUE,FALSE,FALSE,Outside brand
7644-1,MX-81 Hypersonic Operations Aircraft,2008,Space,Mars Mission,795,5,79.99,4.5,10,NA,,FALSE,FALSE,FALSE,Other
7645-1,MT-61 Crystal Reaper,2008,Space,Mars Mission,600,6,49.99,5,8,NA,,FALSE,FALSE,FALSE,Other
7646-1,ETX Alien Infiltrator,2008,Space,Mars Mission,333,4,29.99,4.5,18,NA,,FALSE,FALSE,FALSE,Other
7647-1,MX-41 Switch Fighter,2008,Space,Mars Mission,235,2,19.99,4.55555555555556,18,NA,,FALSE,FALSE,FALSE,Other
7648-1,MT-21 Mobile Mining Unit,2008,Space,Mars Mission,130,2,9.99,4.75,24,NA,,FALSE,FALSE,FALSE,Other
7649-1,MT-201 Ultra-Drill Walker,2008,Space,Mars Mission,759,3,69.99,5,12,NA,,FALSE,FALSE,FALSE,Other
7667-1,Imperial Dropship,2008,Star Wars,Legends,81,4,9.99,4.36923076923077,65,NA,,TRUE,FALSE,FALSE,Outside brand
7668-1,Rebel Scout Speeder,2008,Star Wars,Legends,82,4,9.99,4.67213114754098,61,NA,,TRUE,FALSE,FALSE,Outside brand
7669-1,Anakin's Jedi Starfighter,2008,Star Wars,The Clone Wars,153,2,19.99,4.17647058823529,51,NA,,TRUE,FALSE,FALSE,Outside brand
7670-1,Hailfire Droid & Spider Droid,2008,Star Wars,The Clone Wars,249,5,19.99,4.31372549019608,51,NA,,TRUE,FALSE,FALSE,Outside brand
7671-1,AT-AP Walker,2008,Star Wars,Episode III,392,2,39.99,4.62857142857143,35,NA,,TRUE,FALSE,FALSE,Outside brand
7672-1,Rogue Shadow,2008,Star Wars,Legends,482,3,49.99,4.21621621621622,37,NA,,TRUE,FALSE,FALSE,Outside brand
7674-1,V-19 Torrent,2008,Star Wars,The Clone Wars,471,1,54.99,4.37931034482759,29,NA,,TRUE,FALSE,FALSE,Outside brand
7675-1,AT-TE Walker,2008,Star Wars,The Clone Wars,798,6,89.99,4.55555555555556,45,NA,,TRUE,FALSE,FALSE,Outside brand
7676-1,Republic Attack Gunship,2008,Star Wars,The Clone Wars,1034,7,119.99,4.75342465753425,73,NA,,TRUE,FALSE,FALSE,Outside brand
7678-1,Droid Gunship,2008,Star Wars,The Clone Wars,329,3,29.99,4.35714285714286,14,NA,,TRUE,FALSE,FALSE,Outside brand
7679-1,Republic Fighter Tank,2008,Star Wars,The Clone Wars,592,2,49.99,4.89285714285714,28,NA,,TRUE,FALSE,FALSE,Outside brand
7681-1,Separatist Spider Droid,2008,Star Wars,The Clone Wars,206,5,29.99,3.85416666666667,48,NA,,TRUE,FALSE,FALSE,Outside brand
7723-1,Police Pontoon Plane,2008,City,Police,215,1,39.99,3.75,4,NA,,FALSE,FALSE,FALSE,Other
7726-1,Coast Guard Truck with Speed Boat,2008,City,Coast Guard,361,2,39.99,3.5,6,NA,,FALSE,FALSE,FALSE,Other
7731-1,Mail Van,2008,City,Cargo,66,1,7.99,4.46666666666667,15,5,12,FALSE,FALSE,FALSE,Other
7732-1,Air Mail,2008,City,Cargo,88,1,14.99,4.58333333333333,12,NA,,FALSE,FALSE,FALSE,Other
7733-1,Truck & Forklift,2008,City,Cargo,343,2,24.99,4.78947368421053,19,NA,,FALSE,FALSE,FALSE,Other
7734-1,Cargo Plane,2008,City,Cargo,463,3,49.99,4.66666666666667,12,NA,,FALSE,FALSE,FALSE,Other
7736-1,Coast Guard Quad Bike,2008,City,Coast Guard,33,1,4.99,4.46153846153846,13,NA,,FALSE,FALSE,FALSE,Other
